close_time,volume,n_trades,RSI,Will,CCI,ROC,ADX,TRIX,OBV,MFI,BOP,DX,ATR,STOCH_K,STOCH_D,Price_Change_pct,PREV_TARGET,TARGET,marketcap_usd,google_trends,dev_activity,count_active_address,average_gas_limit,average_gas_price,average_gas_used,daily_active_contracts,VPT,PVO
2018-01-17,436333.67326,391331,39.03787273194986,-63.54220919331558,-130.58130442457485,-19.807538091419406,43.51833864257328,1.8025147198099225,407038.34354000026,15.148676135235553,3.120027456238777e-05,39.84683823487755,235.55798521676925,36.45779080668442,58.59682142553104,1.0000100000990914e-05,1,0.0,98429091487.0,29.64,212.0,21569,201860.8814244104,43541619822.6229,75341.62175004362,90,-73323.38154161291,15.57509521192399
2018-01-18,294545.71207,278162,38.60444791137768,-64.43505304980582,-72.8249937138548,-12.725101630477733,42.99383858433104,1.0073456802064396,112492.63147000024,34.16634487061036,-0.0397377309755612,39.84683823487755,223.4768444715165,35.56494695019419,57.506908186609984,-0.006,0,1.0,100588318055.0,23.01,397.0,23728,210839.7231103824,42685172121.29011,77377.85895333743,95,-1767.27427242,12.670331869424452
2018-01-19,167954.11253,171662,43.3158036408057,-58.705971637326826,-48.82406296632241,-17.65494030481628,42.411245484353046,0.4080070351636822,280446.7440000003,36.631161167772085,0.2840579710144931,38.915686884485055,211.26586668987127,41.29402836267317,54.13732194192449,0.0394644115574348,1,1.0,100883462786.0,19.11,198.0,22053,206432.9391403976,40342506863.36997,75181.59668688313,95,4737.99064951662,6.044492278957616
2018-01-20,123352.58362,139129,55.70258599135155,-37.548085226648254,7.480687565568063,-16.950043947493555,38.93294595917576,0.1426336049507037,403799.3276200003,38.02375521099242,0.8947172619047613,18.063148808112064,200.28502859131825,62.45191477335175,50.17438793380493,0.1164648910411622,1,0.0,112174461241.0,16.77,75.0,22407,207770.1914053339,42173257906.18066,73960.96146377614,87,20871.51013288577,-0.0781556919945742
2018-01-21,175031.00789,189013,45.659304889241184,-53.194402432617466,0.2047910189467809,-22.12323682256867,36.68541211250192,-0.0905254958750934,228768.31973000028,36.7076289025093,-0.6553106212424841,23.20020903245884,193.78002450684423,46.80559756738254,45.08192613076254,-0.088119474603823,0,0.0,101943726022.0,8.8,49.0,20007,249039.55372133324,26019274955.598946,97395.00456867644,95,-1386.9250936160188,-2.442304194642155
2018-01-22,185212.52002,200594,41.003758688643934,-54.231649391357855,-42.92903857828789,-21.872541306058224,36.583597253219246,-0.3512628342134283,43555.79971000028,34.71174443455584,-0.307438923963766,35.97270809752328,192.11859243443791,45.76835060864215,43.09656605746594,-0.0533841754051477,0,0.0,97465684890.0,9.46,231.0,18921,278485.2237478986,24662359474.14282,119262.0989608602,98,-25640.58796054229,-3.684857072523723
2018-01-23,160159.63958,188114,39.90187250677684,-45.17543859649124,-65.7360202717117,-2.0000000000000018,36.49632737383411,-0.5975435766833903,-116603.8398699997,39.08875006035457,-0.1074380165289256,35.97270809752329,181.9587935152325,54.82456140350876,46.16674149606242,-0.013091641490433,0,1.0,95831359552.0,8.8,431.0,19790,235651.74987600232,24241871791.312298,101712.3343804249,104,-11984.170238595449,-5.365286440359103
2018-01-24,134257.7947,164024,49.72318031060353,-40.55944055944058,2.058562290542552,6.099999999999994,34.48604197169015,-0.6785817563990326,17653.954830000293,58.4202380971182,0.6599950376312959,22.42432955882638,173.23753729877066,59.44055944055942,49.44999415804457,0.0813289849164288,1,0.0,102902843882.0,7.92,267.0,22462,233480.6057107254,24907414985.763577,97855.50001460296,103,9000.065142585754,-7.289663861799983
2018-01-25,119415.93495,140455,49.20431887773864,-42.29992229992233,50.02701507932596,6.289738430583491,31.053642961405057,-0.6728770039672871,-101761.9801199997,52.13661873172656,-0.0450790653764448,10.459248899694527,160.59503197037483,57.70007770007767,52.6121556937422,-0.0036026180281795,0,0.0,102657059604.0,7.92,355.0,24340,235369.45119834505,18957279799.85299,76571.43943097207,106,10592.592099779007,-8.916101621196141
2018-01-26,145113.638,168271,48.48104039793725,-44.43278943278946,-3.0528130623582843,1.7946731234866895,29.51352990400625,-0.6283972486047285,-246875.6181199997,37.29910713038059,-0.0443749999999999,20.272851559613446,151.36717026032127,55.56721056721053,54.65118172296183,-0.0040368050488491,0,1.0,102595008990.0,7.26,267.0,23659,227833.55686838203,17582028749.799664,67770.90342196166,111,-1258.2803263488615,-8.684760132080434
2018-01-27,96894.33839,130125,57.50278630356158,-13.772528505455895,112.1378618610634,-2.9286488831056112,26.178324605556348,-0.4667656133601539,-149981.27972999972,35.399619519499645,0.7094686292932463,6.167092814856887,143.42757450884682,86.2274714945441,58.04768982598931,0.0646603807693406,1,1.0,107663911307.0,6.6,90.0,22003,216927.92882970363,18813377468.85313,87247.85605955518,100,5511.170113766948,-10.238145793521015
2018-01-28,143510.73586,191653,69.63906891918732,-6.785907859078581,183.21586510214263,19.34795042897999,26.21613249341333,-0.0799337531825261,-6470.543869999732,52.62069963755573,0.8058787878787881,26.44297982055523,146.50934957901154,93.2140921409214,64.6774747650663,0.1188303738192477,1,0.0,121201618306.0,9.2,29.0,22963,223744.1224159954,19313562344.805584,91063.4470338799,113,23318.65920400986,-8.908335644108021
2018-01-29,105292.76808,172601,58.62873465953976,-27.17119565217392,107.20547166077569,18.530715005035248,26.24853925443361,0.2354241821129532,-111763.31194999973,55.76066154548893,-0.7707733443027565,26.44297982055524,139.47087106772418,72.8288043478261,68.543253870664,-0.0598661299083038,0,0.0,115034583683.0,8.97,176.0,26709,214052.2820672917,21220706671.58668,80787.16041450569,116,10749.963857036935,-9.403373387454588
2018-01-30,155278.55404,257484,47.85191575139849,-59.12136087184712,0.7535698348949833,10.765306122448967,23.00042986253703,0.3336540299453183,-267041.86598999973,54.85383257560294,-0.6736105999263898,3.511773511157557,138.953603772335,40.87863912815288,66.55097925989887,-0.0777478526095785,0,1.0,104234481554.0,8.280000000000001,228.0,21336,223992.9566201272,22190386228.24823,77470.21741172452,112,-18376.044665212576,-7.134400646095467
2018-01-31,100372.03783,191394,52.25066002820304,-52.298969072164965,-26.56343572392135,6.014137606032044,20.93434920385812,0.3761342460523176,-166669.82815999974,42.15619238967675,0.3790566037735833,8.537865251784675,134.2459460905729,47.70103092783504,64.8739037580811,0.0370448908844489,1,0.0,108848638400.0,7.82,194.0,21745,219474.64952325617,20486218449.40684,83708.95485718436,111,-8437.728617410081,-7.894578707941615
2018-02-01,203355.29052,343466,43.27325182535629,-79.41216216216215,-68.92521415368147,-1.3800022716086713,20.69306829438802,0.2638016303754709,-370025.1186799997,26.53904779280961,-0.4566552530028804,19.24538283756744,141.35223950620534,20.587837837837856,59.57215520633256,-0.0746207680557035,0,0.0,100935354836.0,18.17,164.0,20783,220630.9832180997,29331328215.32984,85646.50979755684,123,-11347.287400609865,-3.4180305152659014
2018-02-02,377375.22874,501434,33.56099990271352,-71.89913445361118,-187.78504446520645,-12.247985309648634,24.634600154159223,-0.0701385327840364,-747400.3474199998,22.39201768211967,-0.4538003263385576,48.28379131278644,158.80620529103317,28.100865546388825,55.64839163192946,-0.114781790784056,0,1.0,89173962073.0,23.0,211.0,20697,222023.56484579385,25064902369.541832,82654.47468809606,117,-58313.96811436964,5.8665698894666125
2018-02-03,160037.88129,277958,39.96037709597259,-62.02744613139278,-102.9686269869688,-13.225319261119406,28.01305603396312,-0.3748543151203876,-587362.4661299998,25.059603829346056,0.3219727891156465,48.283791312786455,157.11960453517128,37.97255386860722,48.75483197108133,0.0512412441672892,1,0.0,93890299032.0,14.95,42.0,18270,220351.9887856931,18092084235.720383,90648.78951684615,107,-34881.39085385802,2.9089836215543308
2018-02-04,186446.0316,291397,29.816492051752107,-91.60599301376206,-106.48189845474607,-34.21834563404582,31.89357444327404,-0.8276975382155549,-773808.4977299998,11.734589471582517,-0.792688172043011,55.17668489913957,161.2453753158611,8.394006986237947,36.637676948983696,-0.1518434603501545,0,0.0,81310521832.0,12.4,79.0,15707,221183.7946720639,18695427103.04048,92101.08127564138,119,-19860.16626231681,1.7573560315929484
2018-02-05,365516.52899,430516,23.808093247677835,-88.58871917522787,-137.40423846988148,-40.70398722185878,37.00433795038772,-1.449304801046869,-1139325.02672,10.570269718377729,-0.5435766712081926,67.66891899306981,170.71460741359525,11.411280824772142,27.86374501711884,-0.1505355404089582,0,1.0,68005284182.0,17.8,208.0,16377,216239.5224366841,20958580449.847862,89311.4997880174,127,-84072.78543585897,6.649714695471577
2018-02-06,648944.4204,685832,33.871811393251065,-64.84223974180101,-109.31171847533317,-28.212805158912943,41.94096847726912,-1.922837201476657,-490380.60632,8.768257708673397,0.3568231680561652,71.56075163855752,178.8839492116531,35.15776025819899,27.046476607125435,0.1165159829782357,1,0.0,77294507867.0,18.6,223.0,17182,224842.5844844612,21252349321.523983,88210.90888615207,119,19860.6038720257,15.275549480907204
2018-02-07,356403.4441,394597,32.325312020577016,-69.08672191497588,-56.33678703776216,-32.96645655710741,43.73441723186165,-2.282946726301971,-846784.05042,22.6334092914651,-0.1927755525886366,54.49510975941685,172.5890993242741,30.91327808502412,24.648226201009585,-0.0333209400120514,0,1.0,73796288508.0,12.8,209.0,16548,227901.37053171336,16944199763.86524,95022.56756174203,113,64074.25516762851,11.613979186893012
2018-02-08,10516.2619,8507,36.05648525138036,-55.6570949486481,-36.937344386459806,-24.98032516267732,45.27165902151239,-2.4759422641225326,-836267.78852,25.93294596317633,0.7923740606735306,54.49510975941686,153.06637084937776,44.3429050513519,28.04180723151159,0.0377992272866075,1,1.0,79733609806.0,11.6,331.0,14940,230028.8626997501,12571481073.861584,103719.19036550642,120,-11162.741299931911,0.6239765029181115
2018-02-09,95447.67289,196544,47.660723291258016,-28.27763496143959,41.240245256244194,-4.911633958581807,42.13399032846446,-2.3879425964146384,-740820.1156299999,36.568107123056585,0.9482792918241492,23.30797817017693,145.56260358518094,71.72236503856041,34.27345001610753,0.12197118951974,1,0.0,86191922699.0,10.6,303.0,14220,224242.29090243072,14944254745.975222,98243.21733954316,117,12027.648432910342,-4.872900866686718
2018-02-10,214818.06768,342039,45.07327641061763,-30.587799456655976,77.24824148807025,-12.342945417095786,38.26621113311772,-2.1922248459591565,-955638.18331,38.023163327112414,-0.2261690647482011,15.059535961037229,140.6536602158694,69.41220054334403,38.7648281124985,-0.0287002168207234,0,0.0,83922989197.0,9.6,62.0,15373,219527.5820147164,17881860231.842285,95362.1001758156,120,5309.999552160055,-4.9318802992836
2018-02-11,189323.408,318895,40.85316984545761,-29.964819700967467,37.9951238802205,-1.769148574481516,35.90531561344002,-2.0134921373936243,-1144961.5913099998,38.213950876353294,-0.475202885482416,21.7399424953738,133.2345658993166,70.03518029903253,47.5707100143263,-0.0495329847852904,0,1.0,79476512346.0,6.45,32.0,13909,217878.6340219756,15371837204.44353,99478.1334330964,116,-15709.620135087627,-5.593967198191093
2018-02-12,143586.93121,300970,48.54189315766247,-13.057754324245112,73.66506973277963,24.17755616689592,32.90542108329289,-1.7435078457711306,-1001374.6600999996,52.0084988048262,0.8285306704707561,14.906053902410177,124.2153421994142,86.94224567575489,58.36084785018098,0.0718296272477675,1,0.0,84767037716.0,7.35,333.0,13953,223275.4760882296,16895588858.58516,97111.04367933451,117,858.0446342392788,-7.250041978600382
2018-02-13,110305.93537,234604,45.53728792490938,-35.34158968632624,48.084762080337576,7.997433429579726,30.334082914595363,-1.488372476854927,-1111680.5954699998,73.08100641255294,-0.4866666666666654,14.906053902410193,113.7560075994979,64.65841031367377,62.57522642953452,-0.0286476067359964,0,1.0,82496189205.0,7.199999999999999,424.0,11857,211423.3953083617,13931351875.16221,99633.04348089291,122,7042.416728768869,-9.199428446627754
2018-02-14,150342.85558,297425,55.47215907812213,-3.3909994827288794,138.2446695473541,21.895225464190982,26.614362065673685,-1.1210003087590792,-961337.73989,68.19928365238952,0.9262755406858636,4.296036972143635,109.46086365671248,96.60900051727111,71.96032963414123,0.0921135496750121,1,1.0,90157005929.0,7.5,235.0,13513,209988.46644686075,15097289282.403156,95977.55075412136,125,10655.23270231776,-8.799667612844411
2018-02-15,155637.78524,308893,56.12975439109948,-12.394887319206196,149.62576334364337,18.280326484660847,24.418253182006904,-0.731309227406518,-805699.9546499999,72.92446935974381,0.1069120814568225,11.241599880006214,101.11931170575356,87.60511268079381,78.14064500977578,0.0059406586950134,1,1.0,91485862822.0,7.649999999999999,263.0,13460,201089.57287395763,14779673521.001602,93508.1011518034,117,14773.20505791015,-8.008552704546405
2018-02-16,115540.16349,247188,58.00109929339493,-5.44395116537184,102.76479850988622,7.031927023945261,22.625404603069544,-0.3547632195638917,-690159.7911599998,73.69110540377406,0.299660441426146,11.86831312944539,93.40512431921734,94.55604883462816,81.40259983778547,0.0152722946298199,1,1.0,92211437654.0,6.6,314.0,12311,198081.43963780368,15367914660.282114,91742.0245246752,123,2689.154380555486,-8.638771675155214
2018-02-17,110091.03618,224139,62.176336986000976,-1.9492514096830595,107.09334227533222,13.962286318510264,22.39237369717817,0.0185490949408118,-580068.7549799997,71.3083939360566,0.7746791707798618,20.994188261829912,85.85010655932913,98.05074859031694,85.49382098735303,0.0334434263797144,1,0.0,95151956513.0,6.9,61.0,15400,202494.88492853643,17520465611.377033,82777.73177444408,114,5437.900430507174,-8.941957624866845
2018-02-18,160129.79518,287445,51.02915501605978,-39.4644527595884,46.73234289140802,12.6095501798539,19.64728474882395,0.2260010614446805,-740198.5501599998,71.71598106274726,-0.7238036809815952,3.1767510586986347,85.22866276513926,60.53554724041159,84.13673055040718,-0.0608150599490716,0,1.0,90267805475.0,4.8,47.0,14553,195475.0760928352,19444619026.4988,82844.38931737485,123,-6064.96608139393,-6.783747965783991
2018-02-19,80099.49534,188985,55.32368115805237,-25.48264984227129,43.684098039718286,8.244294186878376,17.29435136452033,0.374245846656196,-660099.0548199997,70.05758981910031,0.5402550817058585,3.1767510586986263,80.22171094154795,74.51735015772871,82.36174547640346,0.0297585071350164,1,0.0,92235641556.0,4.92,242.0,38803,169504.11878362886,15877470920.328085,79733.76343690116,124,-7354.661689917653,-8.338775272081172
2018-02-20,120056.67502,225795,45.797008472399725,-69.61370262390668,-86.93681619171785,4.921753389498185,16.63453611239765,0.3704695799585655,-780155.7298399997,68.72919156045516,-0.6384090909090904,12.67564459966156,81.3328950927554,30.386297376093324,77.46572934246339,-0.059818776153412,0,0.0,87514997546.0,6.12,315.0,51887,151978.9465400168,14728476543.726015,73202.18838025483,130,-4670.460916079955,-7.326491080811953
2018-02-21,176200.55151,324214,39.08702726297943,-86.10155165127092,-194.7723794376249,-9.052432297163504,19.137526481665265,0.2153564413434949,-956356.2813499996,51.40732705967097,-0.4905738985522344,34.15546869727093,83.42962436521891,13.898448348729085,65.64993617552881,-0.0533414874460639,0,0.0,83095081059.0,5.76,409.0,32280,166821.63986806426,14348272834.34111,76518.11854992108,126,-16452.901826026777,-3.8843894086141697
2018-02-22,137561.85113,265430,34.748835246113444,-92.24075039082857,-144.61898899773027,-13.310259044940777,22.330884325640625,-0.0418921102373293,-1093918.1324799997,35.60289122614849,-0.4083880037488286,41.49103138949276,83.70539231304478,7.759249609171437,54.24338430815418,-0.0416811143659951,0,1.0,79482140043.0,5.04,341.0,24548,176239.03795810102,14346046760.74342,75364.37952687706,135,-15059.98420634705,-3.113833366542714
2018-02-23,154507.41338,283445,45.10344970473339,-65.91865357643758,-73.35349372968328,-9.275890355502993,23.842991837416207,-0.2138191043094983,-939410.7190999996,37.34888757369207,0.5063124936875063,32.915636908069686,85.89176483975267,34.08134642356242,45.604141106573366,0.0625475688422523,1,0.0,84520567484.0,4.56,217.0,20593,158859.87466766464,15201196120.566042,70963.4255062023,130,3998.781718149138,-1.7004114549573766
2018-02-24,89311.5794,180745,42.340847837631,-75.09220300244141,-58.12734622213176,-14.025917792966936,25.139083990366707,-0.351374416401462,-1028722.2984999996,25.58557288114996,-0.2521428571428568,32.915636908069686,83.621512719788,24.90779699755859,35.155148021893595,-0.0207259361899505,0,1.0,82222377927.0,4.08,82.0,18963,132642.07649488238,17192991188.868244,64571.70140260569,126,7807.873308455377,-3.5135126414348594
2018-02-25,59431.26474,134040,43.98413581747072,-68.45894520313122,-51.7888896984023,-7.663007683863876,26.25002012146713,-0.43551559489724,-969291.0337599996,29.20431700550991,0.2001651982378878,32.915636908069686,76.86415375981831,31.54105479686877,31.013077672816053,0.0087178626247123,1,1.0,82659602548.0,3.0,35.0,19635,246307.3225551075,14029764271.123903,71341.9124300075,123,-1335.4172464710146,-5.99036495271117
2018-02-26,74911.4656,135463,50.11343127449391,-53.1512485000857,36.377461648088456,-7.475669164596899,23.528801297731384,-0.430250077501515,-894379.5681599997,28.151412007164247,0.541224489795918,7.201488355316886,72.88356036555855,46.84875149991429,27.060420721699703,0.031516649632781,1,1.0,85074973200.0,3.5,382.0,19723,198423.14359158912,14224170981.734371,88786.58694925711,131,2902.4367060916875,-6.664179472610485
2018-02-27,63487.68425,113151,50.61467747090083,-31.548539344128883,136.54568753936823,-1.458680166253301,20.626203806111043,-0.377177240527482,-830891.8839099996,39.22150431922462,0.0578804347826086,3.2106188563889804,67.72876602762162,68.45146065587112,32.49830119023939,0.0024539735938616,1,0.0,85968788107.0,3.3000000000000003,433.0,20948,189457.04213282865,14395884571.903393,84517.81793432464,134,2541.5579435670275,-7.449812877917468
2018-02-28,53620.45209,102553,46.37539909992135,-39.45291479820629,68.13036450709963,2.1067365323188536,18.26244594348011,-0.3355936477158816,-884512.3359999997,46.853272895001126,-0.4506142506142508,4.079898767694519,63.8675137379614,60.54708520179371,39.16239216924862,-0.0210359699027344,0,1.0,83728564148.0,3.4000000000000004,263.0,17119,196646.5925035969,15852810017.410995,85003.21726812916,145,-867.7926859109102,-8.254230506672076
2018-03-01,43785.00503,89476,51.284655960334206,-24.08968609865472,55.099447042197326,8.62643326803827,16.41338433567086,-0.2695111488162705,-840727.3309699997,62.767402553949445,0.5471095496646428,5.319014688815342,59.21644034682407,75.91031390134528,48.89825849670202,0.0200702987697715,1,0.0,85410827047.0,6.4,266.0,18872,207196.36120600835,18344651618.414104,87321.97893281275,147,-144.81165400778443,-9.104357713933013
2018-03-02,39436.26006,77178,47.07289318283519,-44.55616823440376,18.917851946265063,0.5495537811178952,14.828474386120073,-0.2247406777283411,-880163.5910299997,43.56238221897872,-0.5472921434019835,5.319014688815346,54.50266315442063,55.44383176559624,51.95004211699257,-0.0164823174023408,0,0.0,83925690000.0,5.6000000000000005,283.0,18762,224447.30046718748,17065865525.372965,89624.14970591642,149,228.77717711787136,-9.658649817349556
2018-03-03,34170.2942,65375,46.99131720073999,-49.18752223935476,-7.106894686474255,2.647672494424058,13.46998014364797,-0.19297709514563,-914333.8852299995,49.80313364077613,-0.0135281385281385,5.319014688815338,49.35656841807482,50.81247776064525,55.650710797433526,-0.000291963983323,0,1.0,83979651072.0,5.7,47.0,15843,229027.2376305496,14580141477.470043,92734.0900708362,133,-660.376389314247,-10.083903983440944
2018-03-04,29735.01829,64562,51.042016549439936,-47.80586137385647,-96.29899673355013,3.027853398162117,14.556728238211722,-0.1495011039447935,-884598.8669399996,53.89975146021953,0.3195843828715359,21.077216805594247,46.84277292977841,52.194138626143534,58.60115134447277,0.0118504162239786,1,0.0,84923240777.0,5.5,39.0,14889,224239.6228218873,18035984672.04916,89260.20828942746,134,359.21942913296346,-10.381346032502478
2018-03-05,30567.79813,61568,44.73706645578624,-77.7959183673469,-86.01461495222081,-2.089909905758192,14.738015556775592,-0.1358365524240401,-915166.6650699996,36.7012648658779,-0.6830957230142571,15.82573946815882,43.658091082667205,22.2040816326531,55.08048422057832,-0.0193512652750371,0,0.0,83667342991.0,6.5,949.0,17948,219506.55538418,16953973562.51892,86678.67992075846,133,-223.6601211535352,-10.166694430446512
2018-03-06,48658.06883,90220,34.028368241429924,-88.52142288896462,-233.3333333333354,-6.550895863741369,19.385279760085545,-0.2012560561421184,-963824.7338999996,15.849904377893356,-0.731512856288618,47.26886497994525,44.58836378514332,11.478577111035367,46.94150085703035,-0.0431861239571197,0,0.0,80083929890.0,6.0,667.0,16870,236839.5471063676,14524255553.1445,99143.52525000932,136,-2696.2518636913096,-8.025340419031025
2018-03-07,109013.2838,157657,22.98287380779387,-80.50259965337956,-188.6893770454309,-12.13825424721734,26.79520934965664,-0.401636535816563,-1072838.0176999995,13.727804831643445,-0.588218923933209,71.25478688708321,53.61859753012285,19.497400346620445,41.077260163434175,-0.077965351465001,0,0.0,73813918307.0,6.300000000000001,316.0,14265,225245.96150848205,15306467055.678534,99784.0157452417,136,-10577.532513113403,-0.8745666909336371
2018-03-08,76312.77819,124325,17.330466921892935,-94.03808136510249,-151.93026540583037,-20.11991316632783,33.87535034103495,-0.722407719392304,-1149150.7958899995,4.3208355492972526e-14,-0.6081526058816841,76.35619628930483,58.54022645439102,5.961918634897532,31.084632268227352,-0.0715067688446235,0,1.0,69098851660.0,6.6000000000000005,167.0,15409,218288.61939218524,15565178007.510262,97430.54331009078,140,-14014.564496952577,1.2067525279417346
